id,label
942,3
943,3
944,0
945,0
947,0
949,2
950,2
952,2
953,3
954,4
955,2
956,1
958,2
959,0
963,3
964,0
965,0
966,1
967,2
968,1
969,4
970,4
974,3
976,2
978,1
979,3
980,1
981,0
984,1
986,1
987,0
990,0
993,2
994,4
995,0
997,2
999,2
1001,0
1002,3
1003,2
1010,1
1011,3
1012,0
1016,3
1018,1
1019,3
1021,2
1023,0
1026,2
1031,3
1032,1
1035,2
1036,3
1038,4
1040,1
1042,2
1043,1
1046,1
1047,0
1048,0
1051,3
1053,2
1055,1
1059,4
1063,4
1064,0
1067,1
1070,3
1072,2
1074,3
1079,0
1080,0
1082,3
1083,1
1085,3
1086,3
1088,2
1089,1
1090,2
1091,0
1094,2
1095,0
1097,0
1098,0
1099,4
1101,0
1103,3
1108,4
1110,3
1111,3
1115,2
1116,2
1117,4
1118,3
1119,1
1121,0
1125,1
1126,1
1127,4
1129,3
1134,0
1137,3
1139,1
1142,0
1144,1
1147,0
1148,1
1151,0
1152,2
1155,4
1157,2
1158,3
1159,2
1164,0
1165,1
1168,1
1171,3
1173,2
1176,0
1179,0
1180,0
1181,2
1182,3
1187,1
1188,1
1189,1
1192,3
1194,3
1199,1
1200,2
1201,3
1202,4
1204,0
1206,2
1208,0
1210,0
1212,1
1213,2
1216,2
1218,3
1220,2
1222,3
1223,1
1225,4
1226,4
1229,1
1234,0
1235,3
1236,0
1238,2
1239,0
1241,2
1242,3
1245,4
1246,4
1247,0
1248,1
1249,2
1255,3
1256,2
1259,1
1261,2
1262,0
1264,0
1266,3
1267,3
1268,1
1270,2
1271,2
1273,0
1274,2
1281,1
1282,1
1285,3
1286,2
1287,0
1293,4
1294,3
1295,3
1297,3
1299,2
1300,2
1301,1
1302,1
1303,3
1304,0
1305,0
1307,3
1308,3
1309,1
1312,1
1316,3
1317,3
1319,0
1320,3
1321,0
1322,2
1323,2
1324,2
1325,0
1326,3
1332,2
1333,2
1335,3
1336,1
1337,4
1338,1
1340,2
1341,4
1342,0
1344,4
1345,1
1346,4
1350,0
1351,0
1352,2
1353,1
1355,1
1359,0
1360,4
1361,1
1363,0
1366,4
1368,4
1369,1
1371,2
1373,0
1377,4
1380,0
1383,0
1384,4
1389,0
1391,2
1394,2
1398,3
1400,4
1402,2
1403,2
1404,3
1405,1
1407,3
1409,0
1410,2
1411,1
1415,0
1416,2
1417,0
1418,1
1420,1
1422,1
1424,3
1430,1
1432,1
1433,1
1435,3
1438,4
1439,4
1440,4
1441,4
1442,1
1444,0
1446,2
1447,0
1448,4
1452,4
1453,0
1456,1
1458,2
1460,3
1461,4
1462,4
1464,4
1465,0
1467,0
1469,4
1471,1
1474,1
1475,1
1476,3
1477,2
1478,0
1481,3
1482,4
1483,3
1484,4
1485,1
1489,1
1491,2
1492,3
1493,3
1495,1
1496,0
1498,0
1499,1
1500,2
1502,4
1503,4
1505,1
1506,1
1508,3
1509,4
1510,2
1511,2
1515,1
1516,4
1517,1
1521,0
1522,1
1524,3
1525,2
1528,4
1529,0
1531,0
1533,2
1536,4
1538,1
1539,3
1540,1
1542,2
1547,1
1548,1
1549,4
1552,0
1556,3
1557,0
1560,1
1562,0
1566,2
1569,2
1571,3
1574,3
1578,2
1580,2
1582,4
1583,1
1584,2
1588,1
1590,2
1591,1
1592,1
1593,1
1595,0
1596,0
1597,3
1598,3
1599,1
1600,1
1601,3
1603,1
1606,2
1607,1
1611,2
1616,3
1617,3
1619,0
1620,1
1621,1
1624,3
1629,1
1630,3
1636,1
1638,0
1641,1
1642,0
1644,2
1646,1
1648,4
1649,0
1651,4
1653,1
1655,0
1658,2
1660,1
1661,2
1663,0
1664,3
1666,3
1667,1
1669,4
1671,0
1673,1
1676,0
1677,3
1679,2
1680,4
1682,2
1684,2
1686,1
1690,2
1691,4
1693,4
1694,1
1696,3
1697,3
1698,2
1702,4
1704,3
1708,1
1712,3
1715,1
1716,3
1717,0
1719,0
1722,3
1723,3
1728,1
1732,4
1733,2
1736,2
1738,4
1739,3
1740,2
1741,0
1744,1
1745,3
1746,4
1747,0
1748,3
1750,1
1751,2
1752,3
1756,2
1757,0
1760,3
1761,4
1762,3
1764,1
1767,0
1768,2
1770,2
1771,2
1772,2
1773,2
1774,1
1776,2
1777,3
1780,0
1781,1
1783,3
1786,1
1788,4
1790,4
1794,0
1795,3
1796,3
1803,2
1805,4
1806,1
1807,2
1811,3
1815,4
1817,0
1820,1
1824,0
1826,2
1827,0
1828,4
1829,0
1830,1
1832,0
1835,4
1836,1
1838,1
1839,4
1840,2
1841,0
1842,2
1843,3
1845,2
1847,1
1850,3
1852,0
1853,3
1854,2
1857,1
1858,2
1859,0
1861,0
1862,4
1863,2
1865,2
1867,1
1868,3
1869,2
1870,3
1872,0
1873,4
1874,2
1876,4
1877,1
1878,2
1879,2
1880,2
1886,3
1887,4
1888,3
1889,4
1894,0
1897,3
1900,2
1902,0
1903,0
1904,0
1905,3
1906,4
1907,0
1909,3
1911,1
1913,4
1914,1
1918,3
1921,0
1923,4
1924,0
1927,0
1929,1
1930,3
1931,1
1932,2
1935,4
1937,1
1938,4
1939,4
1941,4
1943,0
1944,3
1945,0
1946,3
1949,2
1951,0
1952,3
1955,0
1956,3
1957,1
1958,0
1960,1
1961,4
1962,0
1966,0
1970,2
1974,0
1975,2
1976,3
1977,1
1980,3
1982,0
1986,1
1989,1
1991,3
1993,3
1994,4
1995,3
1998,0
2001,4
2002,3
2003,0
2005,2
2006,4
2008,1
2009,4
2012,4
2015,2
2016,1
2018,2
2019,2
2023,3
2024,1
2026,0
2031,3
2032,1
2041,2
2045,2
2047,1
2048,0
2051,0
2053,3
2056,1
2060,3
2061,0
2063,2
2064,0
2065,0
2066,2
2067,0
2070,4
2072,0
2074,2
2075,4
2078,4
2079,1
2081,2
2087,3
2089,2
2092,4
2093,0
2096,2
2097,3
2100,4
2103,0
2104,0
2107,2
2108,3
2111,0
2112,3
2113,1
2117,2
2121,2
2122,2
2123,1
2125,1
2127,2
2128,1
2129,3
2134,0
2137,1
2138,0
2139,4
2142,3
2144,3
2145,3
2147,4
2148,0
2149,0
2151,1
2152,4
2153,1
2156,0
2157,3
2159,1
2164,0
2165,0
2168,3
2169,2
2170,1
2178,3
2181,1
2182,1
2184,2
2187,0
2189,2
2190,0
2193,1
2194,0
2195,0
2196,2
2199,2
2200,0
2201,1
2202,0
2203,2
2204,1
2206,1
2207,3
2209,0
2210,1
2215,1
2218,1
2221,3
2222,3
2224,4
2225,1
2227,3
2230,1
2232,2
2233,1
2234,1
2239,1
2240,0
2241,3
2244,2
2246,0
2249,4
2251,2
2252,0
2255,4
2256,4
2258,2
2259,3
2260,1
2261,1
2262,2
2263,2
2264,3
2265,3
2266,2
2268,1
2269,4
2271,1
2272,1
2273,2
2274,4
2275,1
2280,1
2283,2
2285,3
2287,0
2290,3
2291,1
2293,3
2295,1
2299,3
2300,1
2301,0
2302,1
2305,1
2306,4
2308,0
2309,0
2310,4
2313,4
2314,2
2315,4
2316,0
2318,0
2319,4
2322,1
2323,4
2324,4
2325,4
2327,2
2328,0
2330,1
2333,2
2334,2
2335,2
2336,3
2337,2
2338,2
2344,2
2347,3
2348,2
2351,3
2354,3
2359,0
2360,2
2361,0
2368,0
2370,1
2372,1
2374,2
2377,0
2378,1
2380,0
2381,2
2382,1
2385,0
2386,2
2387,0
2389,4
2391,0
2398,4
2403,3
2404,3
2405,0
2406,3
2407,3
2408,2
2409,3
2410,2
2411,2
2415,4
2417,2
2419,1
2422,0
2428,2
2430,1
2432,2
2433,2
2435,1
2436,4
2438,1
2441,1
2442,3
2443,0
2444,1
2445,1
2446,0
2447,3
2452,3
2453,0
2456,1
2463,1
2464,1
2465,2
2468,0
2475,2
2476,3
2480,0
2486,2
2488,0
2489,3
2491,1
2492,3
2493,2
2495,2
2497,2
2501,1
2502,3
2505,4
2509,3
2511,4
2514,3
2515,4
2516,3
2517,1
2521,3
2525,1
2526,3
2527,4
2528,2
2529,0
2530,0
2532,3
2533,3
2535,3
2536,4
2537,4
2542,0
2543,1
2544,3
2545,0
2548,2
2549,3
2552,1
2555,4
2557,2
2558,3
2559,4
2563,2
2564,3
2565,2
2568,2
2569,3
2571,4
2572,3
2573,4
2575,2
2577,2
2582,2
2583,2
2584,3
2585,2
2586,4
2587,2
2592,4
2594,3
2595,1
2596,1
2602,3
2603,3
2604,3
2606,1
2609,3
2610,3
2612,1
2613,4
2615,0
2617,2
2618,2
2619,2
2620,3
2621,2
2622,0
2623,0
2624,0
2626,1
2627,0
2631,0
2632,2
2635,3
2636,1
2637,1
2639,1
2640,3
2641,0
2643,3
2645,1
2646,3
2650,3
2651,3
2652,0
2653,2
2654,3
2655,1
2658,0
2660,0
2661,1
2662,2
2663,0
2665,2
2666,1
2671,3
2672,2
2673,2
2674,1
2675,1
2676,4
2677,2
2679,2
2685,1
2686,2
2689,0
2692,0
2694,2
2695,0
2700,1
2701,0
2704,0
2705,2
2707,4
2710,2
2712,2
2714,1
2715,3
2716,3
2717,0
2721,0
2722,0
2728,2
2730,3
2732,2
2733,2
2734,3
2738,0
2739,3
2740,3
2741,0
2742,0
2743,3
2746,2
2747,2
2750,2
2751,3
2753,2
2757,2
2758,0
2762,3
2763,4
2764,2
2766,1
2768,0
2769,2
2771,2
2773,2
2774,3
2775,1
2777,1
2779,4
2783,2
2785,2
2786,0
2788,1
2790,2
2792,3
2794,4
2795,0
2796,1
2798,3
2800,2
2802,0
2803,1
2805,0
2809,3
2813,0
2816,0
2820,3
2821,2
2824,1
2826,3
2827,3
2828,0
2829,0
2830,1
2832,0
2837,2
2839,4
2841,2
2845,1
2846,1
2848,1
2850,1
2851,3
2852,3
2855,2
2856,4
2857,2
2865,4
2867,0
2868,2
2874,4
2877,1
2878,1
2882,3
2883,0
2885,3
2887,1
2888,1
2890,2
2891,1
2892,0
2893,3
2897,2
2898,1
2900,3
2903,1
2906,2
2910,3
2915,3
2917,0
2919,1
2921,0
2923,4
2929,2
2931,1
2934,3
2935,2
2936,0
2937,1
2939,1
2940,3
2941,4
2942,1
2943,3
2945,3
2946,2
2950,2
2951,2
2955,0
2958,0
2959,0
2962,3
2965,1
2967,2
2970,3
2972,2
2974,2
2975,3
2976,0
2977,4
2978,3
2979,0
2982,0
2983,2
2987,1
2989,0
2990,1
2991,3
2995,0
2996,3
2999,3
3000,2
3001,1
3003,0
3004,4
3007,1
3008,0
3009,3
3013,4
3015,2
3016,0
3018,2
3019,4
3021,2
3022,2
3023,0
3024,1
3026,2
3027,2
3029,2
3034,2
3036,0
3037,2
3038,4
3040,0
3041,1
3043,0
3044,0
3045,2
3047,0
3048,3
3051,2
3056,2
3059,4
3063,3
3064,1
3066,3
3067,1
3068,3
3070,2
3071,1
3072,0
3074,1
3075,0
3076,0
3080,4
3081,2
3083,1
3085,4
3086,0
3089,1
3092,4
3093,2
3095,0
3098,0
3100,4
3101,4
3105,2
3107,3
3109,1
3110,2
3112,0
3113,4
3115,1
3119,3
3120,3
3121,1
3124,0
3125,0
3128,4
3129,2
3130,1
3131,2
3137,2
3139,4
3141,1
3143,2
3144,2
3145,0
3146,2
3147,0
3148,3
3149,1
3150,2
3151,2
3152,2
3153,4
3154,1
3155,1
3158,0
3163,0
3165,0
3166,0
3167,2
3169,2
3172,2
3173,3
3175,3
3182,4
3184,2
3185,2
3186,1
3188,4
3190,2
3191,3
3193,0
3194,2
3196,2
3197,3
3198,2
3199,1
3201,0
3203,1
3204,2
3209,1
3211,0
3212,0
3213,0
3214,1
3216,0
3217,0
3223,2
3224,0
3225,3
3226,1
3230,0
3231,0
3232,3
3233,3
3237,2
3238,3
3240,2
3242,1
3243,2
3247,3
3249,3
3250,3
3251,2
3252,0
3254,2
3255,1
3256,0
3257,0
3258,3
3259,3
3260,1
3263,4
3265,1
3269,4
3270,0
3271,2
3272,2
3273,1
3277,1
3279,2
3280,2
3281,1
3283,4
3286,0
3287,1
3288,3
3289,0
3290,3
3293,3
3294,0
3295,2
3298,4
3300,1
3301,3
3302,1
3303,0
3310,0
3315,2
3319,1
3320,3
3321,1
3322,4
3325,0
3326,3
3328,3
3329,2
3330,2
3332,0
3333,2
3335,4
3340,2
3342,2
3346,4
3348,0
3352,4
3353,1
3358,2
3362,0
3367,0
3370,0
3371,4
3372,0
3376,2
3377,2
3379,1
3381,2
3382,2
3383,2
3385,1
3389,0
3392,4
3393,0
3394,4
3396,1
3397,2
3400,3
3402,0
3404,2
3406,2
3409,2
3411,3
3416,1
3418,2
3424,2
3427,4
3430,0
3431,0
3434,2
3436,4
3437,2
3438,0
3439,3
3441,2
3442,2
3444,1
3445,1
3446,3
3447,2
3449,3
3451,0
3452,2
3453,2
3455,2
3457,3
3458,1
3462,2
3465,1
3466,1
3467,2
3468,4
3469,1
3471,0
3474,4
3475,1
3478,0
3479,0
3480,3
3484,1
3485,0
3486,1
3487,0
3488,0
3492,1
3493,3
3495,3
3496,2
3497,0
3504,2
3506,2
3507,3
3510,2
3513,4
3514,1
3516,1
3519,2
3522,0
3523,1
3524,1
3531,0
3532,1
3533,2
3535,2
3537,3
3539,3
3542,3
3544,1
3545,4
3546,1
3548,2
3550,3
3552,3
3553,1
3554,4
3555,2
3560,3
3561,4
3562,0
3563,3
3565,4
3566,1
3567,4
3569,2
3570,2
3571,3
3573,0
3574,3
3576,3
3577,0
3578,4
3579,4
3581,2
3582,2
3583,3
3584,0
3586,0
3589,2
3590,3
3592,1
3595,1
3596,2
3598,2
3601,4
3603,1
3604,0
3605,0
3608,1
3609,3
3610,3
3611,3
3612,1
3613,2
3614,4
3616,1
3617,0
3619,2
3621,2
3622,1
3626,0
3628,2
3629,0
3634,1
3635,0
3636,0
3637,0
3643,0
3648,4
3651,4
3652,0
3655,3
3656,1
3657,1
3659,1
3660,1
3661,2
3663,2
3664,2
3665,3
3667,1
3668,1
3670,1
3672,1
3675,2
3676,1
3677,2
3679,4
3681,3
3682,0
3683,1
3684,4
3687,2
3689,1
3690,2
3694,1
3697,2
3698,0
3699,4
3700,2
3701,1
3705,0
3706,3
3709,2
3710,2
3713,1
3714,0
3717,2
3718,2
3719,4
3720,3
3721,0
3722,3
3725,3
3727,4
3728,2
3729,3
3730,1
3731,1
3732,3
3734,0
3735,1
3736,2
3737,1
3738,3
3741,2
3743,2
3744,1
3746,3
3748,3
3750,4
3754,0
3757,1
3758,4
3760,2
3763,2
3765,2
3767,0
3769,1
3770,1
3771,0
3776,2
3777,1
3778,0
3782,3
3783,4
3784,0
3786,1
3787,1
3788,0
3789,1
3790,0
3791,4
3796,2
3797,2
3798,3
3801,2
3803,2
3805,1
3809,1
3810,0
3811,2
3812,2
3814,2
3815,2
3816,0
3817,3
3819,0
3821,2
3823,3
3824,0
3825,0
3827,3
3830,3
3833,0
3836,3
3837,4
3838,2
3839,3
3840,0
3841,4
3844,1
3845,3
3847,3
3849,3
3851,1
3852,0
3854,1
3861,1
3862,0
3863,0
3865,3
3867,3
3868,0
3869,0
3870,1
3871,0
3872,0
3873,0
3874,1
3875,0
3881,1
3882,0
3884,1
3885,3
3887,2
3888,1
3889,0
3896,1
3897,2
3901,1
3902,1
3908,3
3909,0
3911,2
3912,2
3913,1
3915,1
3917,3
3920,0
3921,2
3922,1
3924,1
3927,2
3928,0
3929,1
3930,1
3932,3
3933,1
3938,2
3941,4
3944,3
3949,3
3951,3
3952,0
3954,0
3955,1
3956,0
3958,0
3966,2
3971,4
3973,0
3974,1
3975,2
3976,3
3978,4
3979,1
3980,0
3982,1
3986,4
3989,0
3990,3
3993,3
3994,2
3995,0
3996,2
3997,0
4002,4
4003,4
4005,4
4007,1
4009,0
4010,2
4011,4
4012,2
4015,3
4019,4
4024,0
4028,2
4030,2
4031,1
4033,1
4037,3
4038,1
4039,1
4040,4
4041,1
4042,0
4044,1
4048,2
4049,3
4053,2
4054,3
4055,2
4056,1
4058,2
4059,0
4060,2
4062,0
4063,1
4064,2
4065,3
4067,2
4068,3
4071,2
4075,1
4076,1
4078,0
4079,1
4081,0
4084,4
4085,3
4086,2
4088,1
4091,3
4093,4
4094,2
4095,3
4096,4
4097,0
4102,2
4103,1
4105,2
4108,0
4109,2
4112,3
4113,2
4114,0
4116,0
4120,3
4121,3
4122,1
4126,3
4128,1
4129,2
4131,1
4134,2
4136,1
4140,2
4142,0
4145,3
4146,3
4149,2
4150,1
4152,0
4153,2
4154,4
4155,0
4156,2
4158,3
4160,4
4163,0
4165,3
4166,4
4167,3
4168,1
4170,1
4172,2
4179,0
4181,1
4182,2
4184,1
4186,2
4187,3
4190,0
4191,2
4192,1
4193,2
4194,3
4196,2
4198,4
4201,3
4202,0
4204,3
4208,2
4209,3
4211,1
4213,0
4215,3
4216,2
4218,2
4220,3
4221,1
4222,3
4224,0
4225,4
4226,4
4227,4
4228,2
4229,4
4230,3
4231,2
4232,1
4235,1
4240,2
4245,2
4247,1
4252,2
4257,0
4258,4
4259,1
4260,0
4270,0
4272,3
4274,4
4278,2
4281,2
4283,0
4284,2
4285,1
4286,4
4287,2
4289,2
4295,0
4298,3
4299,0
4301,3
4302,3
4306,4
4310,2
4311,0
4313,3
4315,0
4317,0
4318,0
4320,2
4323,2
4324,3
4325,3
4326,2
4327,1
4334,4
4336,3
4340,3
4342,1
4343,1
4344,2
4345,1
4348,1
4349,4
4351,2
4352,4
4353,1
4354,4
4355,0
4359,1
4360,3
4362,1
4364,3
4365,0
4366,0
4369,3
4370,3
4371,1
4372,1
4374,4
4375,3
4377,2
4378,1
4379,0
4381,0
4382,3
4383,0
4384,0
4389,3
4391,3
4393,2
4396,0
4402,3
4404,4
4407,2
4410,4
4413,2
4416,1
4421,3
4422,1
4423,3
4426,1
4429,3
4430,2
4431,4
4432,3
4433,3
4434,0
4435,1
4437,4
4438,1
4439,0
4442,4
4443,3
4445,2
4446,1
4449,1
4451,0
4454,4
4462,1
4463,0
4467,0
4469,4
4470,0
4475,3
4479,2
4481,4
4484,0
4492,2
4493,3
4494,0
4495,4
4496,1
4498,0
4501,3
4503,1
4504,0
4508,0
4511,1
4514,1
4515,0
4516,3
4517,0
4520,3
4521,1
4522,1
4523,2
4526,4
4530,0
4531,1
4534,1
4536,1
4537,0
4542,0
4545,2
4549,0
4550,3
4552,2
4557,2
4559,4
4560,2
4561,1
4565,4
4570,3
4572,4
4573,3
4574,1
4576,4
4582,4
4585,3
4586,2
4587,0
4589,4
4593,2
4594,0
4597,0
4600,1
4601,3
4602,4
4606,2
4608,3
4609,2
4613,4
4614,4
4617,1
4619,0
4621,3
4622,0
4624,3
4625,0
4627,1
4628,0
4629,1
4631,0
4632,4
4634,3
4636,2
4637,1
4638,0
4645,1
4646,2
4648,4
4650,1
4651,2
4653,1
4655,4
4656,1
4657,0
4659,0
4663,4
4664,2
4669,1
4670,1
4671,3
4672,1
4674,4
4675,0
4676,2
4677,0
4679,2
4680,3
4683,3
4687,4
4690,0
4696,4
4699,0
4700,1
4701,2
4705,2
4707,0
4708,2
4709,3
4713,1
4716,0
4718,2
4721,3
4723,1
4725,4
4726,3
4728,3
4730,4
4732,0
4733,2
4734,2
4735,3
4739,2
4740,4
4741,0
4742,1
4743,3
4747,3
4748,3
4752,3
4753,2
4755,0
4759,1
4760,3
4761,2
4764,1
4766,0
4768,2
4769,1
4770,0
4772,3
4775,3
4776,3
4780,1
4781,3
4782,0
4786,2
4787,1
4788,2
4789,0
4790,0
4793,3
4795,1
4796,0
4799,1
4800,1
4801,1
4804,2
4808,0
4810,1
4812,4
4813,2
4815,1
4817,3
4822,3
4823,1
4824,2
4826,3
4828,3
4829,0
4831,2
4833,2
4835,0
4836,3
4837,2
4846,1
4848,2
4852,4
4853,0
4857,2
4858,1
4862,2
4863,1
4864,3
4865,1
4867,3
4871,2
4872,4
4873,1
4874,1
4878,2
4879,2
4881,3
4883,0
4884,2
4886,2
4893,4
4895,3
4898,1
4899,4
4900,0
4901,3
4903,1
4904,4
4906,2
4908,3
4909,0
4912,1
4915,1
4917,1
4918,3
4919,0
4920,2
4921,3
4922,2
4925,1
4927,1
4933,0
4935,4
4936,2
4937,3
4941,4
4942,0
4943,0
4944,0
4947,2
4948,1
4949,0
4950,1
4951,1
4957,2
4960,0
4961,1
4962,2
4963,3
4964,1
4965,2
4966,2
4967,2
4968,0
4972,2
4974,1
4977,4
4979,2
4982,3
4983,3
4984,0
4987,3
4988,4
4989,2
4993,0
4998,4
5001,3
5002,0
5004,1
5005,0
5007,2
5008,3
5009,3
5011,0
5012,1
5013,0
5014,2
5016,1
5018,1
5023,0
5025,4
5027,4
5028,1
5029,0
5031,3
5033,0
5034,2
5036,0
5038,1
5039,1
5040,2
5042,1
5044,2
5046,0
5048,0
5050,0
5053,3
5055,0
5056,2
5058,1
5059,0
5062,4
5063,0
5064,4
5065,0
5067,2
5069,2
5072,0
5075,4
5077,2
5078,4
5079,4
5082,0
5083,2
5085,3
5094,0
5098,0
5099,1
5101,4
5103,0
5105,0
5107,0
5108,4
5110,0
5111,1
5112,1
5113,0
5114,0
5115,0
5120,1
5121,0
5123,0
5124,2
5126,0
5127,1
5128,3
5129,0
5131,4
5132,1
5134,0
5135,3
5136,4
5137,2
5138,4
5141,3
5145,2
5146,4
5147,3
5149,4
5153,4
5154,1
5161,0
5162,1
5164,0
5166,3
5168,0
5170,3
5171,1
5172,2
5174,3
5175,2
5176,2
5179,1
5180,0
5182,0
5183,3
5184,2
5189,4
5191,0
5192,0
5193,1
5197,3
5199,3
5203,2
5204,3
5205,0
5206,3
5207,1
5208,2
5209,4
5214,3
5215,1
5218,2
5223,1
5227,3
5230,3
5232,0
5233,4
5234,1
5235,3
5237,4
5239,3
5240,3
5241,3
5249,2
5251,0
5253,2
5255,1
5256,1
5259,1
5263,3
5273,1
5275,2
5277,3
5278,2
5282,1
5283,2
5284,0
5286,2
5293,0
5298,1
5300,1
5301,1
5305,1
5307,1
5308,0
5309,2
5310,0
5313,2
5315,0
5318,3
5322,3
5323,0
5325,2
5326,1
5329,3
5331,2
5332,2
5333,0
5334,1
5336,3
5337,4
5338,3
5340,0
5341,2
5342,0
5343,3
5344,3
5345,0
5346,2
5348,1
5349,3
5350,1
5351,3
5352,2
5353,1
5354,1
5355,0
5356,0
5357,0
5358,0
5359,1
5360,2
5370,1
5371,2
5374,2
5376,3
5377,3
5380,0
5382,0
5383,1
5385,4
5387,1
5388,3
5390,2
5393,1
5395,1
5397,1
5400,3
5401,3
5406,2
5409,2
5412,3
5413,4
5414,4
5415,3
5416,4
5418,1
5419,2
5421,2
5422,2
5423,0
5424,4
5425,0
5426,3
5428,4
5434,1
5435,2
5437,0
5438,0
5441,1
5442,0
5445,3
5447,3
5450,2
5454,0
5455,3
5457,1
5458,2
5459,0
5460,1
5461,3
5463,1
5467,0
5468,2
5469,1
5470,2
5472,2
5473,0
5474,0
5478,2
5480,0
5483,3
5485,0
5486,0
5488,0
5489,1
5490,2
5491,1
5492,3
5496,3
5497,0
5499,2
5501,1
5502,4
5503,2
5505,2
5507,1
5508,3
5509,2
5510,3
5511,1
5513,1
5517,0
5519,2
5520,1
5522,0
5527,0
5528,1
5530,3
5531,4
5532,1
5533,0
5534,1
5535,2
5536,0
5537,3
5538,0
5539,0
5545,2
5549,2
5552,1
5554,4
5555,2
5556,3
5558,0
5562,3
5563,1
5566,3
5567,2
5568,1
5570,3
5571,2
5573,4
5575,0
5578,0
5579,1
5582,1
5584,4
5585,4
5586,1
5588,3
5592,3
5593,2
5598,4
5599,3
5603,2
5606,2
5609,0
5612,1
5614,4
5615,3
5616,2
5618,0
5621,3
5622,2
5624,1
5626,1
5628,0
5629,4
5633,2
5634,0
5638,0
5639,4
5640,3
5645,1
5646,1
5647,1
5648,4
5650,1
5651,2
5652,2
5653,0
5654,0
5655,0
5658,1
5659,3
5660,4
5661,0
5663,3
5664,2
5665,3
5666,2
5669,2
5671,1
5674,4
5675,1
5678,3
5680,4
5682,4
5686,2
5687,1
